cargs,deri,fgain240,fgain240_o0,fgain240_o1,fgain240_o2,fgain240_o3,"fgain240_p(0, 0.18)","fgain240_p(0.18, 0.5)","fgain240_p(0.5, 0.82)","fgain240_p(0.82, 1)",fgain240_pearson,fgain240_trend100,fgain240_trend101,fgain240_trend20,fgain240_trend200,fgain240_trend201,fgain240_trend21,fgain240_trend2400,fgain240_trend2401,fgain240_trend50,fgain240_trend51,fgain240_trend600,fgain240_trend601,ibase,ts_code
{'freq': '5'},rsi,1.2271392781158317,1.003201201473667,1.0017151084327838,1.0150707800871905,0.9665034298900891,0.9700213974596026,0.9976693841734692,1.0064490275825668,1.0238947493950952,-0.02137392068218931,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,low,
{'freq': '60'},rsi,1.2271392781158317,0.9954867616790851,1.006268248825671,1.0065727351236564,0.98964736965694,0.9650354755696448,0.954759302816293,1.0482638031360973,1.0242620176305561,-0.009968457516256012,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,low,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.2271392781158317,1.0016261645272122,,1.0016261645272122,,1.0016261645272122,1.0016261645272122,1.0016261645272122,1.0016261645272122,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.2271392781158317,1.0027893840167392,0.9354238611000346,0.9360884210645986,0.9932747115482603,0.9214771352450749,0.9192562873826208,1.0564347492395885,1.0615230184075517,-0.0057845799945191075,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.2271392781158317,1.0027073416793806,0.9394778171068006,0.9361134775235702,0.9797177856139274,0.9192956779048752,0.9203532133592621,1.0346362418449389,1.0667961610069219,-0.005719563266056797,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.2271392781158317,1.0027893840167392,0.9354238611000346,0.9360884210645986,0.9932747115482603,0.9214771352450749,0.9192562873826208,1.0564347492395885,1.0615230184075517,-0.0057845799945191075,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.2271392781158317,1.0005052942747028,,1.0005052942747028,,1.0005052942747028,1.0005052942747028,1.0005052942747028,1.0005052942747028,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.2271392781158317,1.0015840322321847,0.9383097939874988,0.9400729054761396,0.988698351570243,0.995452845106445,0.996524987358302,0.987486000649516,0.9851975690234837,-0.005072411428925583,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.2271392781158317,1.0027073416793806,0.9394778171068006,0.9361134775235702,0.9797177856139274,0.9192956779048752,0.9203532133592621,1.0346362418449389,1.0667961610069219,-0.005719563266056797,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.2271392781158317,1.0015840322321847,0.9383097939874988,0.9400729054761396,0.988698351570243,0.995452845106445,0.996524987358302,0.987486000649516,0.9851975690234837,-0.005072411428925583,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.2271392781158317,1.0009206966015816,,1.0009206966015816,,1.0009206966015816,1.0009206966015816,1.0009206966015816,1.0009206966015816,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
{'freq': '10'},mom,1.2271392781158317,1.0035068707810508,0.9367697530149764,0.9645183238021087,1.0161370110546077,1.0008846081941474,1.0009749229919043,1.0009749229919043,1.0018962085105927,-0.007154216532981342,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '2'},mom,1.2271392781158317,1.0009581798367502,0.9353042800403026,0.9776744638867577,1.0345322045935579,1.0004197272470265,1.000317764598317,1.000317764598317,1.0005563294546458,-0.004214886434799353,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '20'},mom,1.2271392781158317,1.0064661868690477,0.9475532962132106,0.9534806010459704,1.0370711554890486,1.0010789846782921,1.001841479366954,1.001841479366954,1.0039657347079742,-0.009204842415892195,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '240'},mom,1.2271392781158317,1.0747016505325548,0.9262749215894344,0.91063115275294,0.8876089944649587,0.9241496247020544,1.0411642723676848,1.068348912379072,0.9565972311394189,0.0047577551073591726,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '5'},mom,1.2271392781158317,1.0019307892955194,0.9300252403577254,0.9725899702215374,1.0201545195757273,1.0006177083089685,1.000551867476627,1.000551867476627,1.001015809705147,-0.005681573421523955,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '60'},mom,1.2271392781158317,1.0205604374795103,0.9149397748508249,0.9696834452193231,1.057092162449802,0.9739156469216562,1.0102723604639001,1.0261503095556286,0.9822511771900952,-0.016828373731111117,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '10'},rocr,1.2271392781158317,1.0000839824759742,1.1525780665794294,1.0482005906604166,0.9778041019728588,1.0014598331115772,1.0009749229919043,1.0009749229919043,1.0013295315994577,0.007179414216146113,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '2'},rocr,1.2271392781158317,1.0002637569455677,1.1515409749834384,1.097035499430551,0.9702987147817912,1.000451301696192,1.000317764598317,1.000317764598317,1.0005249141689252,0.003781372104316197,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '20'},rocr,1.2271392781158317,1.0000992527666461,1.1366845468543405,1.0331323092372338,0.9873523223262843,1.0028432594894414,1.001841479366954,1.001841479366954,1.0022273430770912,0.01197276703557909,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '240'},rocr,1.2271392781158317,1.0199326151194046,0.9133719683320837,0.9680418432155443,0.8798626895853143,0.9724667557147499,1.0692436703191504,1.0038781593323962,0.9757992877638823,0.018460796526511912,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '5'},rocr,1.2271392781158317,1.000183178186885,1.1517456144368385,1.0630930919075325,0.9773782370663748,1.0007817790041278,1.000551867476627,1.000551867476627,1.000853409755192,0.005729387534029508,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '60'},rocr,1.2271392781158317,1.0058846878237317,1.0178950372777305,0.9417864040875453,1.0953383490923776,1.0081327812711174,1.0089359349753033,1.0033369259653584,0.9879716894879087,0.032210875989344974,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '10'},rsi,1.2271392781158317,0.9830506304582749,1.0294357892530064,1.1405298122432828,,1.1001242721779023,1.0384032847417473,0.9568702584477413,1.018184384455301,-0.01686774735734184,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '2'},rsi,1.2271392781158317,0.9971879966932703,1.035927684846597,1.0017742142447374,,1.0137009138280024,1.0110103912848045,0.998267173229343,0.9958451962188598,0.014935613452276389,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '20'},rsi,1.2271392781158317,0.9954332657397139,1.024996356650655,1.048397522623899,1.1583506920905688,1.081175630596364,0.9971084544580324,0.9616479424549095,1.0166579728560947,-0.020671021828032255,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '240'},rsi,1.2271392781158317,0.9847997479091334,0.9049691144082098,1.1096169670596214,1.1195710680402258,1.1433107278976586,0.9929042698365652,0.979290374942108,0.9470089028876648,-0.0896454583662516,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '5'},rsi,1.2271392781158317,0.9934791805495605,1.0307334960163677,1.0040989765411383,,1.021602494441352,1.0155528175131638,0.9937735339152911,1.0426685682717567,0.00836944299446299,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
{'freq': '60'},rsi,1.2271392781158317,1.0133468362346896,0.9872413173150255,0.9847453149905963,0.9721638835203271,1.1215388674706204,0.9730372325058754,0.9761881353390376,0.9889741119723194,-0.040930883681196246,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.2271392781158317,1.0016261645272122,,1.0016261645272122,,1.0016261645272122,1.0016261645272122,1.0016261645272122,1.0016261645272122,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.2271392781158317,1.00129480376122,0.9768115849739063,0.9512314406586057,0.8926302495033188,1.007070903501001,1.0380532801967604,0.9812612894028316,0.9193675679431759,0.00386615251786155,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.2271392781158317,1.0012517808877983,0.9814131196931948,0.9167545761685925,0.9178210679559528,1.0010726138807355,1.0281186780019334,0.992558683392413,0.9194536129397507,0.003350756794478496,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.2271392781158317,1.00129480376122,0.9768115849739063,0.9512314406586057,0.8926302495033188,1.007070903501001,1.0380532801967604,0.9812612894028316,0.9193675679431759,0.00386615251786155,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.2271392781158317,1.0005052942747028,,1.0005052942747028,,1.0005052942747028,1.0005052942747028,1.0005052942747028,1.0005052942747028,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.2271392781158317,1.0007683283319173,0.984649239854264,0.9263743277695732,0.8986811715446126,1.0113946393145818,1.0009184987165936,0.9807520546505819,0.9318308051457685,0.004520737514861293,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.2271392781158317,1.0012517808877983,0.9814131196931948,0.9167545761685925,0.9178210679559528,1.0010726138807355,1.0281186780019334,0.992558683392413,0.9194536129397507,0.003350756794478496,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.2271392781158317,1.0007683283319173,0.984649239854264,0.9263743277695732,0.8986811715446126,1.0113946393145818,1.0009184987165936,0.9807520546505819,0.9318308051457685,0.004520737514861293,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.2271392781158317,1.0009206966015816,,1.0009206966015816,,1.0009206966015816,1.0009206966015816,1.0009206966015816,1.0009206966015816,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,n_cashflow_act,
